F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s12 	 s 	 d 
MZ22524186	MZ22515037	59	0.567920	0.439417	0.325742	0.482251	-0.156510	
MZ22526886	MZ22502475	0	0.000000	0.228803	0.002475	0.179063	-0.176589	
MZ22528530	MZ22507244	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22524975	MZ22514880	0	0.666667	1.000000	0.952381	0.952381	-0.000000	
MZ22523610	MZ22517464	0	0.000000	0.894737	0.772727	0.772727	-0.000000	
MZ22522613	MZ22505188	52	-0.045454	0.374638	1.000000	0.269615	0.730385	
MZ22530636	MZ22506267	0	0.000000	1.000000	0.894737	0.894737	0.000000	
MZ22528660	MZ22504058	38	0.213704	0.184208	1.000000	0.187017	0.812983	
MZ22526454	MZ22508977	102	0.223755	0.078540	0.984931	0.114844	0.870087	
MZ22519480	MZ22519190	1	0.354756	0.269397	0.119004	0.296072	-0.177067	
MZ22520010	MZ22509303	108	0.629851	0.395420	0.970588	0.436790	0.533798	
MZ22521851	MZ22515109	12	0.624769	0.746746	0.964286	0.703183	0.261103	
MZ22530460	MZ22509703	19	-0.500000	0.363558	0.329433	0.281314	0.048118	
MZ22531041	MZ22502333	0	0.000000	0.193852	0.089269	0.174467	-0.085198	
MZ22525199	MZ22512829	118	0.273682	0.306522	0.970630	0.296944	0.673686	
MZ22530860	MZ22503283	0	0.539983	0.901585	0.722564	0.865425	-0.142861	
MZ22517038	MZ22524366	1	0.317636	0.878312	0.768966	0.794211	-0.025245	
MZ22527647	MZ22506272	0	0.000000	0.894737	0.739130	0.739131	-0.000000	
MZ22527670	MZ22505588	0	0.800000	1.000000	0.954545	0.954545	0.000000	
MZ22529607	MZ22511044	0	0.666667	1.000000	0.956522	0.956522	-0.000000	
MZ22521042	MZ22505728	3	0.746939	0.841060	0.810073	0.809686	0.000386	
MZ22530767	MZ22527185	0	0.000000	-0.250000	-0.166667	-0.166667	0.000000	
MZ22524689	MZ22502172	27	0.933340	0.929818	1.000000	0.931109	0.068891	
MZ22524739	MZ22512757	0	-0.236827	0.786011	0.278800	0.407182	-0.128382	
MZ22518994	MZ22506359	0	0.532060	0.812500	0.658184	0.704638	-0.046455	
MZ22520574	MZ22503163	46	-0.138746	0.124836	0.672666	0.078996	0.593670	
MZ22522639	MZ22516341	0	0.250000	1.000000	0.760000	0.760000	0.000000	
MZ22526171	MZ22501916	1	0.755047	0.919791	0.901062	0.883977	0.017085	
MZ22529882	MZ22505851	0	0.666667	1.000000	0.954545	0.954546	-0.000000	
MZ22530682	MZ22512664	2	-0.500000	0.080762	-0.139839	-0.035390	-0.104449	
MZ22517768	MZ22507737	0	0.400000	1.000000	0.884615	0.884615	0.000000	
MZ22516763	MZ22505432	0	0.900000	0.318907	0.366630	0.506356	-0.139726	
MZ22523892	MZ22501751	14	0.099962	0.053083	-0.045340	0.060644	-0.105985	
MZ22524970	MZ22507947	4	0.819756	0.959810	0.962963	0.913125	0.049838	
MZ22531113	MZ22514043	0	0.000000	1.000000	0.904762	0.904762	0.000000	
MZ22530102	MZ22511512	0	-0.500000	1.000000	0.850000	0.850000	0.000000	
MZ22512780	MZ22505767	98	0.347023	0.623602	1.000000	0.534702	0.465298	
MZ22527070	MZ22524093	0	0.938036	1.000000	0.933196	0.976764	-0.043568	
MZ22512429	MZ22500154	36	-0.360047	0.326619	0.159659	0.232983	-0.073324	
MZ22527129	MZ22525525	0	0.800000	0.800000	0.800000	0.800000	0.000000	
MZ22517198	MZ22514856	59	0.358938	0.080383	0.240106	0.140938	0.099167	
MZ22526856	MZ22517383	30	0.817332	0.239139	0.801505	0.501954	0.299551	
MZ22528185	MZ22507146	0	0.000000	0.694906	0.598032	0.613152	-0.015120	
MZ22524137	MZ22520251	0	0.229348	0.829399	0.481565	0.709389	-0.227824	
MZ22523401	MZ22500944	18	0.922930	0.776518	0.916130	0.827199	0.088931	
MZ22528488	MZ22502670	0	0.000000	0.744871	0.627033	0.651762	-0.024729	
MZ22530775	MZ22500230	0	0.000000	1.000000	0.909091	0.909091	0.000000	
MZ22530481	MZ22520131	0	0.000000	0.909178	0.804802	0.808158	-0.003357	
MZ22527753	MZ22504722	0	0.666667	0.960304	0.912351	0.918356	-0.006005	
MZ22510128	MZ22500949	113	0.395786	-0.067776	-0.000367	0.086745	-0.087111	
MZ22524546	MZ22521989	0	0.828044	0.608146	0.487398	0.694193	-0.206795	
MZ22529236	MZ22520816	0	0.000000	0.820791	0.617684	0.638393	-0.020709	
MZ22519929	MZ22506260	114	0.294602	0.010185	0.318209	0.075820	0.242389	
MZ22527510	MZ22524092	0	0.500000	0.875000	0.750000	0.750000	0.000000	
MZ22526936	MZ22526426	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22528917	MZ22518353	0	1.000000	0.941176	0.947368	0.947368	0.000000	
MZ22515389	MZ22508867	0	0.200071	0.912047	0.689761	0.762157	-0.072396	
MZ22525446	MZ22509483	0	1.000000	0.823529	0.884615	0.884615	0.000000	
MZ22527515	MZ22515904	0	-0.572895	0.882353	0.536013	0.605163	-0.069150	
MZ22530284	MZ22510231	0	0.873891	1.000000	0.878121	0.990992	-0.112871	
MZ22530542	MZ22521383	0	0.000000	0.967675	0.842364	0.846716	-0.004351	
MZ22525810	MZ22502519	0	0.810744	0.221775	0.272810	0.386686	-0.113876	
MZ22530223	MZ22503058	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22528263	MZ22508219	0	0.121428	0.918375	0.620879	0.785550	-0.164672	
MZ22527022	MZ22521486	35	0.378250	0.624605	0.925926	0.542487	0.383439	
MZ22529339	MZ22512057	0	1.000000	0.941176	0.947368	0.947368	0.000000	
MZ22526774	MZ22512075	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22514037	MZ22500536	0	0.535582	1.000000	0.578727	0.845194	-0.266467	
MZ22525902	MZ22512238	0	0.179407	0.722222	0.480231	0.623528	-0.143297	
MZ22525920	MZ22502101	35	0.831325	0.837482	1.000000	0.836251	0.163749	
MZ22529970	MZ22512420	0	0.000000	0.897962	0.771981	0.785717	-0.013736	
MZ22527715	MZ22502795	0	-0.250000	0.239325	0.004547	0.150357	-0.145810	
MZ22518413	MZ22520991	0	0.128332	0.882353	0.681344	0.738730	-0.057386	
MZ22527586	MZ22523192	0	0.600000	0.944444	0.869565	0.869565	0.000000	
MZ22522057	MZ22508519	33	0.770239	0.785113	1.000000	0.780948	0.219052	
MZ22530529	MZ22521736	0	1.000000	0.625000	0.700000	0.700000	0.000000	
MZ22530739	MZ22505511	21	-0.666667	0.858745	0.952381	0.640829	0.311552	
MZ22528855	MZ22512173	0	0.287488	0.846708	0.656540	0.787843	-0.131303	
MZ22522310	MZ22511468	4	-0.412037	0.832819	0.677024	0.705141	-0.028117	
MZ22530679	MZ22511229	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22527976	MZ22503182	0	0.089100	0.826876	0.568741	0.728506	-0.159765	
MZ22519775	MZ22511274	0	0.218836	0.913958	0.528669	0.682251	-0.153581	
MZ22520975	MZ22511308	0	0.750000	0.833672	0.812482	0.819120	-0.006638	
MZ22530523	MZ22516404	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22528236	MZ22505482	0	1.000000	0.973208	0.973050	0.975887	-0.002837	
MZ22504168	MZ22500357	92	0.006152	0.117084	1.000000	0.089351	0.910649	
MZ22528228	MZ22525481	0	0.141700	0.600000	0.198493	0.469057	-0.270564	
MZ22529984	MZ22516748	0	1.000000	0.444444	0.545455	0.545454	0.000000	
MZ22527563	MZ22517981	21	-1.000000	0.287076	0.186514	0.164497	0.022017	
MZ22511586	MZ22513491	0	0.244454	0.922057	0.590974	0.774752	-0.183778	
MZ22526547	MZ22504254	0	0.000000	1.000000	0.809524	0.809524	0.000000	
MZ22525240	MZ22525856	0	0.750000	0.800000	0.789474	0.789474	0.000000	
MZ22527492	MZ22509249	0	0.000000	0.064635	-0.096711	0.052883	-0.149594	
MZ22530281	MZ22521012	0	1.000000	0.952262	0.951948	0.957287	-0.005339	
MZ22531128	MZ22502573	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22522825	MZ22511404	0	0.350923	1.000000	0.491565	0.783641	-0.292076	
MZ22528873	MZ22501823	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22513114	MZ22502684	15	-0.500000	0.694597	0.857143	0.353284	0.503859	
MZ22530271	MZ22512040	0	0.607906	1.000000	0.829775	0.928710	-0.098936	
MZ22528605	MZ22520768	0	0.029324	0.634650	0.418195	0.553940	-0.135745	
MZ22527392	MZ22517392	17	-1.000000	0.776027	0.814541	0.495602	0.318939	
MZ22527264	MZ22527564	0	0.003270	0.939359	0.461739	0.689735	-0.227996	
MZ22524096	MZ22504778	1	-0.333333	0.991318	0.909091	0.810684	0.098407	
MZ22529872	MZ22506868	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22516317	MZ22513127	6	-0.200000	0.340592	0.297798	0.205444	0.092354	
MZ22522252	MZ22513382	0	0.666667	0.978779	0.930981	0.934192	-0.003210	
MZ22515824	MZ22515839	32	0.380049	0.867008	0.939879	0.724978	0.214900	
MZ22529622	MZ22508933	0	-0.160006	0.888889	0.704421	0.784000	-0.079578	
MZ22530492	MZ22512538	0	0.000000	0.558107	0.455507	0.502296	-0.046789	
MZ22516550	MZ22501431	0	0.222222	1.000000	0.750000	0.750000	0.000000	
MZ22530735	MZ22510072	0	0.000000	0.723424	0.645530	0.647274	-0.001744	
MZ22524941	MZ22502340	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22517768	MZ22514862	0	0.400000	1.000000	0.863636	0.863636	0.000000	
MZ22524767	MZ22507908	0	0.400000	0.853763	0.638545	0.691705	-0.053160	
MZ22505225	MZ22503285	0	0.267015	1.000000	0.722264	0.738220	-0.015956	
MZ22515520	MZ22500381	0	0.555556	1.000000	0.866667	0.866667	-0.000000	
MZ22520443	MZ22515823	15	0.157626	0.919240	0.961538	0.714190	0.247348	
MZ22529194	MZ22513367	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22527940	MZ22503369	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22521613	MZ22502371	0	0.800000	0.578308	0.535169	0.622646	-0.087478	
MZ22527618	MZ22510293	1	-0.333333	0.731442	0.603147	0.531797	0.071351	
MZ22517275	MZ22513872	0	0.166046	0.812500	0.438073	0.658582	-0.220509	
MZ22526090	MZ22504144	69	0.818385	0.716070	0.891944	0.750175	0.141769	
MZ22518444	MZ22510443	13	0.164263	0.592566	0.869649	0.456288	0.413361	
MZ22528919	MZ22512168	0	0.000000	0.941176	0.842105	0.842105	0.000000	
MZ22509943	MZ22509161	7	0.414390	0.964484	0.925926	0.781119	0.144807	
MZ22526339	MZ22502291	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22530307	MZ22517731	0	1.000000	0.810690	0.822219	0.831724	-0.009505	
MZ22530335	MZ22503861	0	0.000000	0.881173	0.777735	0.788418	-0.010683	
MZ22531181	MZ22506671	23	0.791601	0.767884	0.965618	0.770040	0.195578	
MZ22529374	MZ22508513	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22526424	MZ22522223	1	0.142857	0.835348	0.700000	0.592976	0.107024	
MZ22528303	MZ22510900	0	0.804846	0.978348	0.805190	0.960998	-0.155808	
MZ22523433	MZ22500063	0	0.000000	-0.139114	-0.205738	-0.124623	-0.081115	
MZ22527093	MZ22513158	24	0.622499	0.308886	0.957166	0.345782	0.611384	
MZ22529426	MZ22508704	0	0.733598	1.000000	0.802609	0.970400	-0.167791	
MZ22518957	MZ22502962	0	0.800000	0.531956	0.460212	0.621304	-0.161092	
MZ22527176	MZ22505892	0	0.722199	1.000000	0.779482	0.962118	-0.182636	
MZ22525797	MZ22508286	0	0.938965	1.000000	0.922495	0.988374	-0.065879	
MZ22527215	MZ22518031	0	0.702539	1.000000	0.675109	0.908474	-0.233365	
MZ22524806	MZ22515339	0	0.812131	0.923725	0.753674	0.882394	-0.128720	
MZ22530576	MZ22518515	0	0.000000	0.558564	0.473813	0.496501	-0.022689	
MZ22506065	MZ22500063	249	0.354759	-0.139114	-0.104828	-0.061644	-0.043184	
MZ22512047	MZ22510172	0	0.683985	0.153219	-0.061569	0.342778	-0.404347	
MZ22530812	MZ22521338	8	-0.500000	0.730464	0.888889	0.593746	0.295143	
MZ22528746	MZ22519260	36	0.350331	0.460154	0.711651	0.449695	0.261957	
MZ22524539	MZ22509940	0	0.428571	1.000000	0.840000	0.840000	0.000000	
MZ22523165	MZ22518082	93	0.245523	0.691099	0.960000	0.548515	0.411485	
MZ22526862	MZ22518515	41	0.518621	0.558564	0.770930	0.545250	0.225680	
MZ22530383	MZ22509906	1	-0.666667	0.836384	0.713620	0.610926	0.102694	
MZ22530469	MZ22518654	0	-0.500000	1.000000	0.863636	0.863636	0.000000	
MZ22524838	MZ22506416	11	0.256681	0.732607	0.809524	0.641954	0.167569	
MZ22525854	MZ22500978	95	0.217999	0.393634	0.979491	0.357043	0.622448	
MZ22516743	MZ22517165	4	0.239019	0.389478	-0.057580	0.327524	-0.385104	
MZ22525417	MZ22523079	0	0.333333	0.857143	0.700000	0.700000	0.000000	
MZ22526022	MZ22500817	0	0.812096	0.146838	-0.025154	0.368591	-0.393745	
MZ22507023	MZ22508131	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22530697	MZ22517643	0	0.000000	0.721089	0.504341	0.560847	-0.056506	
MZ22526724	MZ22515923	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22528078	MZ22512238	0	0.000000	0.722222	0.650000	0.650000	0.000000	
MZ22530620	MZ22513353	0	0.000000	0.882353	0.789474	0.789474	-0.000000	
MZ22524739	MZ22516081	0	-0.236827	1.000000	0.495616	0.558276	-0.062660	
MZ22529168	MZ22500134	0	1.000000	0.219153	0.230740	0.293519	-0.062780	
MZ22526826	MZ22521537	47	0.616080	0.474284	0.853192	0.494541	0.358651	
MZ22526962	MZ22509485	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22526929	MZ22519749	11	0.473531	0.326145	-0.127592	0.385099	-0.512692	
MZ22517831	MZ22500635	0	0.943972	0.536036	0.471213	0.597226	-0.126013	
MZ22525478	MZ22505103	2	-0.333333	0.967074	0.780355	0.781302	-0.000946	
MZ22528568	MZ22500247	0	0.000000	0.008859	-0.057323	0.008089	-0.065412	
MZ22530904	MZ22504942	0	0.000000	1.000000	0.857143	0.857143	0.000000	
MZ22527198	MZ22501173	0	0.210122	0.150359	-0.009507	0.160753	-0.170260	
MZ22520745	MZ22505382	0	0.156233	1.000000	0.570755	0.718744	-0.147990	
MZ22530157	MZ22508956	50	0.425537	0.402732	0.995191	0.406153	0.589038	
MZ22530079	MZ22513698	0	0.000000	0.843026	0.739565	0.749356	-0.009791	
MZ22531062	MZ22520776	0	0.000000	0.832335	0.713279	0.734413	-0.021134	
MZ22524654	MZ22522834	64	0.206431	0.125772	1.000000	0.143307	0.856693	
MZ22530658	MZ22525551	0	0.000000	0.509108	0.444115	0.455518	-0.011403	
MZ22521121	MZ22516319	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22524634	MZ22502440	0	0.666667	0.820940	0.752524	0.783914	-0.031390	
MZ22516910	MZ22514687	0	0.750000	1.000000	0.923077	0.923077	0.000000	
MZ22529219	MZ22514570	0	0.000000	0.723175	0.610014	0.642822	-0.032809	
MZ22515248	MZ22503268	2	0.500000	0.037093	0.057429	0.202417	-0.144988	
MZ22527414	MZ22519510	0	1.000000	0.909091	0.923077	0.923077	-0.000000	
MZ22525938	MZ22523126	0	0.300000	1.000000	0.740741	0.740741	0.000000	
MZ22520101	MZ22519283	0	0.714286	0.833333	0.800000	0.800000	0.000000	
MZ22526287	MZ22505797	0	0.162431	0.904815	0.643780	0.798760	-0.154980	
MZ22528209	MZ22512887	8	0.102110	0.157938	0.025054	0.139329	-0.114274	
MZ22527154	MZ22506826	0	0.652461	1.000000	0.934205	0.952608	-0.018403	
MZ22527711	MZ22503628	11	0.725239	0.561890	0.525291	0.607628	-0.082337	
MZ22526259	MZ22507379	86	-0.283995	0.344063	1.000000	0.207529	0.792471	
MZ22518791	MZ22513496	0	0.117845	1.000000	0.727858	0.808227	-0.080369	
MZ22518346	MZ22504706	60	0.762689	0.633824	0.933651	0.676779	0.256872	
MZ22526481	MZ22504268	2	0.974251	0.944201	0.952169	0.951136	0.001034	
MZ22525966	MZ22525010	5	-0.333333	-0.251197	-0.261697	-0.273598	0.011900	
MZ22515689	MZ22501066	0	-0.154211	0.921348	0.577416	0.706236	-0.128820	
MZ22514990	MZ22501260	59	0.314220	0.025132	0.116615	0.125201	-0.008586	
MZ22516496	MZ22509609	0	0.700000	0.973748	0.857690	0.868460	-0.010770	
MZ22529094	MZ22504879	1	-0.500000	0.815992	0.849678	0.706326	0.143352	
MZ22528854	MZ22518769	0	0.000000	0.629006	0.502661	0.545139	-0.042477	
MZ22530949	MZ22514477	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22529903	MZ22516667	1	0.333333	0.902730	1.000000	0.821388	0.178612	
MZ22530217	MZ22503077	4	0.949795	0.765802	0.876499	0.786246	0.090253	
MZ22519051	MZ22505165	18	0.552435	0.759054	0.591995	0.692641	-0.100645	
MZ22528675	MZ22518554	0	0.493458	1.000000	0.801021	0.946680	-0.145659	
MZ22526705	MZ22504316	35	0.387720	0.455487	0.946771	0.449326	0.497445	
MZ22525608	MZ22526215	0	0.714286	0.888889	0.812500	0.812500	-0.000000	
MZ22530785	MZ22512343	0	-0.500000	0.201015	0.028448	0.123124	-0.094676	
MZ22508411	MZ22501992	28	0.374420	0.845606	0.800143	0.688544	0.111599	
MZ22527086	MZ22515378	0	0.000000	1.000000	0.857143	0.857143	0.000000	
MZ22528331	MZ22514053	0	0.000000	0.933000	0.821392	0.829333	-0.007941	
MZ22523672	MZ22527219	0	0.666667	-0.250000	0.142857	0.142857	-0.000000	
MZ22530168	MZ22507273	0	0.500000	0.729418	0.653522	0.695430	-0.041908	
MZ22529244	MZ22516566	0	0.000000	0.994879	0.894849	0.895391	-0.000543	
MZ22527957	MZ22503839	2	-1.000000	0.654960	0.692563	0.471076	0.221488	
MZ22531133	MZ22518613	0	1.000000	0.894737	0.909091	0.909091	-0.000000	
MZ22512966	MZ22512468	41	0.410374	0.183271	0.102216	0.296823	-0.194607	
MZ22506391	MZ22501351	38	0.229564	0.215072	0.321505	0.216521	0.104984	
MZ22522816	MZ22512552	0	-1.000000	1.000000	0.714286	0.714286	0.000000	
MZ22516682	MZ22504958	0	0.000000	0.754654	0.609735	0.646846	-0.037111	
MZ22530513	MZ22509659	18	-0.500000	0.669375	0.950000	0.552438	0.397562	
MZ22518739	MZ22521280	0	0.777778	1.000000	0.925926	0.925926	-0.000000	
MZ22529857	MZ22518944	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22530315	MZ22503032	3	-0.500000	0.082848	-0.233950	-0.111435	-0.122516	
MZ22530417	MZ22510076	0	0.297472	0.833333	0.657499	0.779747	-0.122247	
MZ22529376	MZ22524831	0	-0.500000	0.823540	0.706535	0.717657	-0.011122	
MZ22525275	MZ22503028	0	0.178991	1.000000	0.743112	0.888044	-0.144932	
MZ22527777	MZ22516609	0	0.000000	0.847251	0.668707	0.697736	-0.029029	
MZ22521676	MZ22508041	0	0.003106	0.217412	-0.110433	0.165979	-0.276411	
MZ22525154	MZ22503852	54	0.079411	0.217432	0.165357	0.197715	-0.032357	
MZ22528587	MZ22513630	0	-0.500000	0.500000	0.166667	0.166667	0.000000	
MZ22527797	MZ22525140	0	0.000000	0.518633	0.194565	0.363043	-0.168478	
MZ22530914	MZ22507613	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22529881	MZ22520692	0	-0.500000	1.000000	0.850000	0.850000	0.000000	
MZ22526924	MZ22527387	0	1.000000	0.800000	0.875000	0.875000	0.000000	
MZ22518417	MZ22502522	0	0.571429	1.000000	0.884615	0.884615	-0.000000	
MZ22522692	MZ22517566	0	0.571429	0.428571	0.500000	0.500000	0.000000	
MZ22530850	MZ22514651	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22515956	MZ22517116	0	0.486389	0.883469	0.541754	0.762619	-0.220864	
MZ22530073	MZ22503138	0	0.000000	1.000000	0.904762	0.904762	0.000000	
MZ22529921	MZ22500117	0	1.000000	0.595528	0.593067	0.638104	-0.045037	
MZ22525125	MZ22519315	11	0.424034	0.764623	0.851852	0.651093	0.200759	
MZ22530051	MZ22524556	6	0.901673	0.875291	0.912336	0.878222	0.034114	
MZ22526185	MZ22514972	102	0.490501	0.702880	0.925819	0.632087	0.293732	
MZ22523299	MZ22514723	0	0.333333	0.967948	0.745098	0.756410	-0.011312	
MZ22516687	MZ22500665	13	-0.333333	0.175587	0.163311	0.080164	0.083146	
MZ22529948	MZ22500986	2	0.978244	0.550075	0.621440	0.590853	0.030587	
MZ22508333	MZ22500828	76	0.602227	0.742907	0.964286	0.697688	0.266597	
MZ22526066	MZ22504398	83	0.308338	0.482028	1.000000	0.441946	0.558054	
MZ22530056	MZ22500063	30	-0.500000	-0.139114	-0.164029	-0.155153	-0.008876	
MZ22526544	MZ22522742	0	0.750000	1.000000	0.954545	0.954545	0.000000	
MZ22526022	MZ22505509	47	0.812096	0.121236	0.060690	0.343298	-0.282608	
MZ22527231	MZ22508885	0	0.666667	0.988544	0.901401	0.904576	-0.003175	
MZ22529193	MZ22514706	0	0.958973	0.748285	0.690874	0.774621	-0.083747	
MZ22527617	MZ22502373	0	0.000000	1.000000	0.826087	0.826087	0.000000	
MZ22523151	MZ22514772	0	0.000000	0.669300	0.536643	0.573686	-0.037043	
MZ22530349	MZ22503249	0	1.000000	0.470279	0.473342	0.523251	-0.049909	
MZ22528924	MZ22501897	0	0.000000	0.662966	0.571235	0.599826	-0.028591	
MZ22521979	MZ22510572	74	0.336778	0.207296	0.923077	0.247137	0.675940	
MZ22519971	MZ22515997	6	0.400000	0.804982	0.869988	0.636239	0.233749	
MZ22529635	MZ22514088	0	0.000000	0.941176	0.842105	0.842105	0.000000	
MZ22528503	MZ22513529	0	0.000000	0.000792	-0.131961	0.000634	-0.132595	
MZ22521358	MZ22500404	0	-0.500000	0.111749	-0.263841	-0.047838	-0.216003	
MZ22530073	MZ22512455	0	0.000000	1.000000	0.900000	0.900000	0.000000	
MZ22529492	MZ22513620	0	1.000000	0.875000	0.888889	0.888889	0.000000	
MZ22525203	MZ22516443	7	0.655481	0.909131	0.675186	0.851483	-0.176298	
MZ22516531	MZ22503619	0	0.399156	0.714286	0.322686	0.612631	-0.289945	
MZ22527762	MZ22526291	0	0.750000	0.606106	0.559913	0.642080	-0.082166	
MZ22530384	MZ22525028	0	1.000000	0.941176	0.947368	0.947368	0.000000	
MZ22526268	MZ22504940	5	0.200000	0.651263	0.584458	0.564482	0.019976	
MZ22526634	MZ22525558	0	0.969970	0.937500	0.929456	0.949988	-0.020533	
MZ22529773	MZ22515666	0	0.000000	0.666667	0.588235	0.588236	-0.000000	
MZ22523037	MZ22510477	24	0.223227	0.371908	1.000000	0.344875	0.655125	
MZ22528091	MZ22517859	0	-1.000000	-0.085733	-0.223193	-0.156061	-0.067132	
MZ22530831	MZ22501912	12	-1.000000	0.324127	0.201073	-0.006905	0.207978	
MZ22523719	MZ22507270	7	0.166667	0.951257	0.868957	0.755109	0.113848	
MZ22530281	MZ22515333	0	1.000000	0.943071	0.943078	0.949064	-0.005986	
MZ22527780	MZ22526880	0	0.800078	0.989437	0.720838	0.932629	-0.211791	
MZ22530960	MZ22508812	0	1.000000	0.793540	0.811927	0.816480	-0.004553	
MZ22531037	MZ22502600	0	0.000000	0.389199	0.273563	0.345955	-0.072392	
MZ22527628	MZ22527353	0	0.322910	0.299333	-0.215802	0.307753	-0.523556	
MZ22524652	MZ22518299	0	0.367196	0.800000	0.643771	0.662290	-0.018519	
MZ22527763	MZ22523837	0	0.000000	0.028614	-0.067271	0.024096	-0.091367	
MZ22517038	MZ22521547	0	0.317636	1.000000	0.872430	0.892258	-0.019828	
MZ22523422	MZ22508768	0	0.980745	0.968559	0.947123	0.973433	-0.026310	
MZ22527955	MZ22514126	0	0.637575	0.992263	0.834423	0.956794	-0.122372	
MZ22530424	MZ22526863	0	1.000000	0.966659	0.965706	0.973327	-0.007621	
MZ22520225	MZ22504343	124	0.565883	0.382981	1.000000	0.448303	0.551697	
MZ22526084	MZ22524876	0	0.000000	0.937240	0.769826	0.781033	-0.011207	
MZ22501810	MZ22500325	163	0.124261	0.533573	0.740717	0.392431	0.348286	
MZ22523165	MZ22505823	0	0.245523	1.000000	0.575978	0.767853	-0.191875	
MZ22524290	MZ22503122	0	0.000000	0.884285	0.715565	0.723506	-0.007941	
MZ22524023	MZ22515350	50	0.468218	-0.017548	0.138187	0.180357	-0.042169	
MZ22531204	MZ22518529	0	0.000000	0.987879	0.882536	0.883892	-0.001356	
MZ22530438	MZ22501867	14	-0.500000	0.669592	0.607728	0.552633	0.055095	
MZ22515911	MZ22501591	98	0.477812	0.249817	0.418103	0.288902	0.129201	
MZ22527807	MZ22515303	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22526745	MZ22508252	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22527538	MZ22506961	0	0.333333	0.944444	0.791667	0.791666	0.000000	
MZ22527767	MZ22518894	0	1.000000	0.972294	0.971997	0.977331	-0.005334	
MZ22530817	MZ22508286	0	0.000000	1.000000	0.894737	0.894737	0.000000	
MZ22530014	MZ22523317	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22530492	MZ22502858	0	0.000000	0.242433	0.184547	0.216914	-0.032367	
MZ22531185	MZ22517572	0	0.000000	0.357964	0.139973	0.286371	-0.146398	
MZ22524713	MZ22517702	41	0.548140	0.608325	0.942007	0.589807	0.352201	
MZ22527004	MZ22525398	37	0.925141	0.656114	0.773760	0.697503	0.076257	
MZ22530279	MZ22521264	0	0.000000	0.270530	0.160467	0.242053	-0.081586	
MZ22526289	MZ22511206	0	0.000000	0.944444	0.809524	0.809523	0.000000	
MZ22527793	MZ22507132	0	0.666667	0.955085	0.907089	0.913882	-0.006794	
