F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s12 	 s 	 d 
MZ22513389	MZ22523211	1	0.917525	0.172453	0.402937	0.569825	-0.166888	
MZ22519960	MZ22525434	1	0.895607	-0.124461	0.637093	0.710140	-0.073047	
MZ22501486	MZ22509551	1	0.892284	0.795232	0.687079	0.842372	-0.155292	
MZ22504181	MZ22512297	1	0.897765	0.705408	0.686399	0.806930	-0.120531	
MZ22519208	MZ22521622	1	0.931270	0.911695	0.830007	0.916144	-0.086136	
MZ22502145	MZ22510870	1	0.895667	0.820159	0.719673	0.857913	-0.138240	
MZ22525093	MZ22508867	1	0.943585	0.850157	0.788730	0.895260	-0.106530	
MZ22517147	MZ22524993	1	0.879781	0.634823	0.589807	0.721579	-0.131772	
MZ22519220	MZ22529929	1	0.933674	-1.000000	0.593831	0.565355	0.028475	
MZ22502404	MZ22512352	1	0.920878	0.939273	0.856673	0.929827	-0.073154	
MZ22509342	MZ22520981	1	0.554692	0.558995	0.391455	0.556557	-0.165101	
MZ22521293	MZ22525736	1	0.173118	-0.064650	0.053473	0.086657	-0.033183	
MZ22510902	MZ22522765	1	0.899612	0.456982	0.481262	0.671590	-0.190328	
MZ22527637	MZ22517860	1	0.437458	0.316799	0.239225	0.393005	-0.153780	
MZ22507742	MZ22516600	1	0.949982	0.766124	0.776652	0.858053	-0.081401	
MZ22503922	MZ22500864	1	0.931497	0.951093	0.879513	0.941560	-0.062047	
MZ22526261	MZ22520776	1	-1.000000	0.948887	0.708673	0.624073	0.084600	
MZ22507064	MZ22506758	1	0.849373	0.922478	0.766587	0.884818	-0.118231	
MZ22501692	MZ22505714	1	0.916767	0.941492	0.855464	0.929129	-0.073666	
MZ22505933	MZ22523026	1	0.943040	-0.750000	0.657572	0.635215	0.022357	
MZ22519122	MZ22502609	1	0.741571	0.897931	0.659332	0.824094	-0.164762	
MZ22512730	MZ22522093	1	0.517767	0.726573	0.480546	0.609120	-0.128574	
MZ22515791	MZ22501118	1	0.788429	0.925851	0.759241	0.858997	-0.099756	
MZ22516019	MZ22514137	1	0.781795	-0.092943	0.118824	0.288353	-0.169530	
MZ22509749	MZ22522524	1	0.938860	0.628075	0.619264	0.779268	-0.160004	
MZ22501664	MZ22504480	1	0.540135	0.850378	0.523937	0.649633	-0.125695	
MZ22500791	MZ22513365	1	0.824180	0.887322	0.730690	0.855751	-0.125061	
MZ22521865	MZ22507378	1	0.916602	0.774196	0.693476	0.830141	-0.136665	
MZ22514336	MZ22506568	1	0.846131	0.481462	0.514969	0.680372	-0.165403	
MZ22505188	MZ22501028	1	0.685750	0.926511	0.655017	0.812466	-0.157450	
MZ22516664	MZ22500160	1	0.604262	0.885808	0.593354	0.724925	-0.131571	
MZ22504667	MZ22501599	1	0.794227	0.850883	0.666968	0.826187	-0.159219	
MZ22510002	MZ22509225	1	0.350734	0.337410	0.146644	0.342568	-0.195924	
MZ22512150	MZ22504769	1	0.763669	0.909334	0.683067	0.836502	-0.153435	
MZ22509000	MZ22503671	1	0.750228	0.947197	0.753991	0.854506	-0.100515	
MZ22509229	MZ22511527	1	0.893256	0.353046	0.460835	0.584565	-0.123730	
MZ22515171	MZ22517623	1	0.613543	0.939706	0.801758	0.864438	-0.062680	
MZ22515896	MZ22511630	1	0.699531	0.932546	0.726932	0.812710	-0.085778	
MZ22502482	MZ22500581	1	0.755713	0.935849	0.712866	0.845781	-0.132915	
MZ22504853	MZ22505094	1	0.571261	0.940384	0.586157	0.755823	-0.169665	
MZ22502156	MZ22500367	1	0.948590	0.941931	0.887384	0.945165	-0.057782	
MZ22516498	MZ22500779	1	0.699579	0.782259	0.607979	0.740919	-0.132940	
MZ22528192	MZ22520450	1	0.469379	0.919292	0.796961	0.833594	-0.036633	
MZ22521183	MZ22505124	1	0.123719	0.872146	0.531584	0.631580	-0.099997	
MZ22514656	MZ22519090	1	0.899665	0.168248	0.454019	0.555469	-0.101450	
MZ22509962	MZ22526932	1	-0.250515	-1.000000	-0.243084	-0.368855	0.125771	
MZ22503033	MZ22511287	1	0.823411	0.830653	0.670971	0.827032	-0.156061	
MZ22520134	MZ22524251	1	0.930006	0.361895	0.481507	0.630170	-0.148663	
MZ22501481	MZ22511784	1	0.424295	0.898011	0.471701	0.654751	-0.183051	
MZ22503151	MZ22512055	1	0.460903	0.266902	0.148178	0.363902	-0.215725	
MZ22524282	MZ22505930	1	0.608188	0.760617	0.521490	0.693369	-0.171879	
MZ22502215	MZ22515715	1	0.942318	0.917292	0.857536	0.930143	-0.072607	
MZ22516912	MZ22509793	1	0.787727	0.952848	0.790153	0.865431	-0.075278	
MZ22510151	MZ22510533	1	0.880475	0.678084	0.632331	0.779280	-0.146948	
MZ22506789	MZ22508229	1	0.778790	0.925844	0.738004	0.850089	-0.112085	
MZ22526713	MZ22510110	1	0.752603	0.900785	0.780783	0.847863	-0.067080	
MZ22522562	MZ22521286	1	0.943209	0.949266	0.889151	0.946048	-0.056898	
MZ22513458	MZ22520496	1	0.089769	0.585393	0.085053	0.310046	-0.224994	
MZ22508614	MZ22514944	1	0.553594	0.793152	0.537080	0.626503	-0.089423	
MZ22511604	MZ22504481	1	0.136267	0.818695	0.585736	0.599343	-0.013607	
MZ22525375	MZ22514694	1	0.582816	0.948870	0.652996	0.791990	-0.138993	
MZ22504215	MZ22509651	1	0.945099	0.716008	0.738533	0.824190	-0.085657	
MZ22507054	MZ22510279	1	0.909206	0.860501	0.772029	0.884195	-0.112166	
MZ22504984	MZ22529330	1	0.921243	-0.500000	0.812917	0.779119	0.033798	
MZ22524380	MZ22500795	1	0.467325	0.932902	0.565037	0.700113	-0.135077	
MZ22509128	MZ22510444	1	0.920091	0.785245	0.739153	0.837109	-0.097956	
MZ22509866	MZ22513424	1	0.947336	0.816439	0.788412	0.885524	-0.097112	
MZ22515558	MZ22500387	1	0.905142	0.706498	0.691226	0.802982	-0.111756	
MZ22513924	MZ22506335	1	0.941643	0.897635	0.835134	0.923765	-0.088630	
MZ22508984	MZ22522603	1	0.820922	-0.823529	-0.036700	0.022189	-0.058889	
MZ22506793	MZ22526893	1	0.920444	0.886251	0.813247	0.911238	-0.097991	
MZ22524118	MZ22523737	1	0.748742	0.864590	0.650456	0.798838	-0.148383	
MZ22522006	MZ22520081	1	0.936227	0.900139	0.832106	0.918183	-0.086077	
MZ22523195	MZ22519824	1	0.269387	0.906054	0.447665	0.577452	-0.129787	
MZ22514664	MZ22509626	1	0.806670	0.888890	0.691817	0.845362	-0.153544	
MZ22519626	MZ22519555	1	0.920858	0.903741	0.819374	0.912803	-0.093429	
MZ22505979	MZ22507208	1	0.861016	0.943215	0.798866	0.902116	-0.103250	
MZ22513957	MZ22521566	1	0.765614	0.933672	0.743880	0.845220	-0.101341	
MZ22517863	MZ22518346	1	0.945742	0.964465	0.906976	0.952676	-0.045700	
MZ22503383	MZ22511309	1	0.937924	0.896924	0.831571	0.918563	-0.086992	
MZ22503183	MZ22504243	1	0.945732	0.739084	0.755200	0.863934	-0.108733	
MZ22521519	MZ22515089	1	0.492939	0.876902	0.599283	0.748914	-0.149631	
MZ22518242	MZ22518966	1	0.961322	0.635280	0.661763	0.781437	-0.119674	
MZ22500367	MZ22525233	1	0.941931	-0.627598	0.350586	0.346592	0.003994	
MZ22512347	MZ22510326	1	0.952344	0.816233	0.820118	0.882344	-0.062226	
MZ22507662	MZ22516154	1	0.923460	0.701803	0.718855	0.812631	-0.093776	
MZ22501014	MZ22523226	1	0.959683	0.101281	0.471623	0.565282	-0.093659	
MZ22527036	MZ22516730	1	-0.750000	0.926991	0.622245	0.607564	0.014681	
MZ22503901	MZ22508437	1	0.923062	0.731742	0.745488	0.856516	-0.111028	
MZ22506197	MZ22522345	1	0.887366	0.493028	0.562371	0.729631	-0.167259	
MZ22525617	MZ22522177	1	0.574124	0.648792	0.374730	0.612662	-0.237932	
MZ22503280	MZ22526059	1	0.866850	0.782821	0.683747	0.847459	-0.163711	
MZ22512210	MZ22520455	1	0.906283	0.548471	0.564666	0.737316	-0.172650	
MZ22524791	MZ22510861	1	0.938333	0.746330	0.731618	0.825780	-0.094162	
MZ22503871	MZ22518240	1	0.941618	0.957405	0.896780	0.949927	-0.053147	
MZ22514211	MZ22521689	1	0.616287	0.355117	0.317520	0.504357	-0.186837	
MZ22520473	MZ22502705	1	0.934539	0.826508	0.780949	0.877346	-0.096397	
MZ22502115	MZ22501233	1	0.856559	0.880330	0.748803	0.868766	-0.119963	
MZ22512593	MZ22516649	1	0.889607	0.813525	0.735345	0.851566	-0.116221	
MZ22517502	MZ22507351	1	0.828946	0.585535	0.543953	0.725681	-0.181728	
MZ22502758	MZ22509656	1	0.753321	0.947831	0.752888	0.850576	-0.097688	
MZ22526633	MZ22525203	1	0.946887	0.752344	0.715319	0.882039	-0.166720	
MZ22505259	MZ22511657	1	0.930915	0.924489	0.851411	0.927794	-0.076382	
MZ22516612	MZ22505359	1	0.512712	0.753257	0.472351	0.629548	-0.157197	
MZ22500610	MZ22522664	1	0.938945	0.882295	0.813829	0.921514	-0.107685	
MZ22502893	MZ22523228	1	0.912828	0.960996	0.872443	0.934959	-0.062516	
MZ22518301	MZ22508765	1	0.778805	0.819489	0.707037	0.799147	-0.092110	
MZ22512065	MZ22501044	1	0.337247	0.948210	0.437060	0.605475	-0.168415	
MZ22504982	MZ22500391	1	0.916373	0.784381	0.726993	0.850377	-0.123384	
MZ22508622	MZ22510795	1	0.897481	0.805015	0.748183	0.840579	-0.092396	
MZ22527530	MZ22509786	1	0.108659	0.892412	0.623894	0.722031	-0.098137	
MZ22506219	MZ22506337	1	0.948779	0.393546	0.530699	0.671162	-0.140464	
MZ22506038	MZ22508376	1	0.892418	0.639980	0.577027	0.719697	-0.142670	
MZ22506816	MZ22501896	1	0.916619	0.725110	0.661995	0.752468	-0.090474	
MZ22514726	MZ22516173	1	0.947504	0.948349	0.895224	0.947939	-0.052716	
MZ22514757	MZ22521465	1	0.874954	0.654998	0.630379	0.772832	-0.142453	
MZ22503563	MZ22526636	1	0.897230	-1.000000	0.658404	0.638517	0.019888	
MZ22516955	MZ22513919	1	0.157136	0.938265	0.491015	0.657059	-0.166043	
MZ22509743	MZ22523221	1	0.915472	0.708258	0.697168	0.821284	-0.124116	
MZ22510761	MZ22503410	1	0.913286	0.892988	0.802331	0.903137	-0.100806	
MZ22504772	MZ22503669	1	0.898697	0.526921	0.539271	0.708043	-0.168772	
MZ22505794	MZ22518318	1	0.910580	0.381062	0.498143	0.638665	-0.140523	
MZ22528320	MZ22513340	1	-1.000000	0.855857	0.766371	0.670271	0.096100	
MZ22522981	MZ22507618	1	0.481743	0.512874	0.358271	0.497780	-0.139509	
MZ22507465	MZ22524372	1	0.935546	0.924906	0.855950	0.933418	-0.077468	
MZ22503376	MZ22523283	1	0.921414	0.950757	0.869964	0.926305	-0.056341	
MZ22517720	MZ22514344	1	0.774203	0.811550	0.633036	0.796172	-0.163136	
MZ22514016	MZ22514348	1	0.570089	0.731260	0.421519	0.653116	-0.231598	
MZ22522191	MZ22518411	1	0.589491	0.947912	0.637808	0.758745	-0.120938	
MZ22519711	MZ22504497	1	0.936847	0.608369	0.625328	0.734169	-0.108841	
MZ22510173	MZ22506055	1	0.950092	0.824385	0.794097	0.885540	-0.091443	
MZ22510017	MZ22521847	1	0.697266	0.146194	0.366407	0.467653	-0.101245	
MZ22505819	MZ22521414	1	0.755915	0.808315	0.643137	0.781407	-0.138270	
MZ22517065	MZ22512618	1	0.933582	0.629979	0.680262	0.781780	-0.101518	
MZ22512593	MZ22525132	1	0.889607	-0.271098	0.558467	0.637280	-0.078813	
MZ22507161	MZ22508689	1	0.697339	0.927398	0.656441	0.809082	-0.152641	
MZ22522811	MZ22509293	1	0.713015	0.057314	0.167549	0.338329	-0.170780	
MZ22523640	MZ22503763	1	0.436962	0.863255	0.448853	0.656198	-0.207345	
MZ22504118	MZ22502961	1	0.474492	0.958058	0.651712	0.735879	-0.084167	
MZ22513761	MZ22500563	1	0.952682	0.948126	0.897986	0.950339	-0.052353	
MZ22510346	MZ22504545	1	0.637424	0.822869	0.604216	0.727769	-0.123553	
MZ22526529	MZ22518933	1	0.776429	0.583215	0.454342	0.682582	-0.228241	
MZ22518795	MZ22513082	1	0.947013	0.496610	0.604813	0.781865	-0.177053	
MZ22521489	MZ22513847	1	0.215791	0.956372	0.506158	0.586082	-0.079923	
MZ22516393	MZ22502343	1	0.938016	0.917996	0.852053	0.924899	-0.072846	
MZ22512921	MZ22500164	1	0.944682	0.944911	0.889379	0.944797	-0.055417	
MZ22521222	MZ22504336	1	0.905801	0.718913	0.699680	0.812357	-0.112677	
MZ22519359	MZ22525792	1	0.897297	0.369810	0.520681	0.676093	-0.155412	
MZ22504235	MZ22528064	1	0.364238	-1.000000	0.247776	0.227814	0.019962	
MZ22526542	MZ22516101	1	-0.204889	0.715605	0.494729	0.496440	-0.001711	
MZ22500537	MZ22501087	1	0.933862	0.935172	0.866162	0.934517	-0.068355	
MZ22516655	MZ22511380	1	0.877268	0.914521	0.789639	0.895362	-0.105724	
MZ22526161	MZ22506227	1	0.910556	0.929525	0.836864	0.920598	-0.083735	
MZ22519500	MZ22516593	1	0.882051	-0.179886	0.325974	0.421878	-0.095905	
MZ22503410	MZ22528779	1	0.892988	-1.000000	0.752463	0.703689	0.048773	
MZ22504342	MZ22512706	1	0.881490	0.875955	0.755971	0.879068	-0.123098	
MZ22504729	MZ22524641	1	0.897948	0.953857	0.847816	0.924258	-0.076442	
MZ22504448	MZ22503402	1	0.918186	0.670109	0.710213	0.797500	-0.087287	
MZ22523469	MZ22513496	1	0.823883	0.914408	0.796170	0.870439	-0.074269	
MZ22516498	MZ22522797	1	0.699579	0.939525	0.697913	0.808645	-0.110732	
MZ22519011	MZ22500781	1	0.260994	0.821014	0.427910	0.565005	-0.137095	
MZ22501734	MZ22526049	1	0.872469	0.190508	0.468834	0.548538	-0.079704	
MZ22519866	MZ22524768	1	0.949608	0.819882	0.772688	0.838414	-0.065727	
MZ22516433	MZ22508357	1	0.292957	0.742572	0.392881	0.554024	-0.161143	
MZ22504765	MZ22515895	1	0.835086	0.511044	0.462954	0.659928	-0.196974	
MZ22515002	MZ22504806	1	0.729544	0.650114	0.546488	0.684155	-0.137668	
MZ22523406	MZ22513206	1	0.929593	0.910180	0.839614	0.917370	-0.077756	
MZ22525525	MZ22526283	1	0.335419	0.306701	0.127076	0.325430	-0.198354	
MZ22504359	MZ22523466	1	0.797625	0.932704	0.771105	0.849578	-0.078473	
MZ22518096	MZ22504026	1	0.315676	0.629781	0.406217	0.538167	-0.131950	
MZ22519016	MZ22520489	1	0.850364	0.897511	0.742644	0.876081	-0.133436	
MZ22515438	MZ22512703	1	0.355351	0.643212	0.274669	0.499281	-0.224613	
MZ22523981	MZ22522186	1	0.883145	0.202243	0.390249	0.542694	-0.152445	
MZ22503940	MZ22504497	1	0.946285	0.608369	0.636327	0.733251	-0.096924	
MZ22517334	MZ22529882	1	0.905899	0.270287	0.764986	0.799964	-0.034978	
MZ22511312	MZ22523338	1	0.907578	0.929721	0.830366	0.915280	-0.084914	
MZ22510574	MZ22520473	1	0.888151	0.934539	0.826090	0.909357	-0.083266	
MZ22512459	MZ22523326	1	0.834741	-0.354107	0.204562	0.342804	-0.138242	
MZ22503773	MZ22524365	1	0.827124	0.743841	0.697868	0.790688	-0.092820	
MZ22522979	MZ22503292	1	0.917501	0.579659	0.603873	0.753699	-0.149826	
MZ22529640	MZ22501189	1	-1.000000	0.892243	0.743626	0.720221	0.023405	
MZ22518675	MZ22522490	1	0.940799	0.860983	0.797607	0.900891	-0.103284	
MZ22527708	MZ22504827	1	-1.000000	0.894734	0.590026	0.565215	0.024811	
MZ22514380	MZ22512876	1	0.732189	0.935525	0.697882	0.872960	-0.175078	
MZ22515697	MZ22514107	1	0.784395	0.450037	0.481695	0.621993	-0.140297	
MZ22504712	MZ22515526	1	0.924049	0.846565	0.761069	0.894659	-0.133589	
MZ22501098	MZ22515429	1	0.889004	-0.172569	0.287858	0.406471	-0.118613	
MZ22506552	MZ22510682	1	0.687170	0.821854	0.654255	0.772470	-0.118215	
MZ22512394	MZ22523027	1	0.307686	0.544799	0.244793	0.404687	-0.159893	
MZ22507548	MZ22514007	1	0.922891	0.926358	0.845508	0.924625	-0.079117	
MZ22503202	MZ22500188	1	0.952322	0.783421	0.786266	0.859426	-0.073161	
MZ22524676	MZ22500878	1	0.894527	0.939967	0.838676	0.923089	-0.084413	
MZ22500024	MZ22525788	1	0.957862	0.629091	0.737506	0.812816	-0.075310	
MZ22526351	MZ22509626	1	0.395669	0.888890	0.492190	0.621141	-0.128951	
MZ22500858	MZ22503698	1	0.945201	0.893290	0.834858	0.917879	-0.083021	
MZ22527904	MZ22514170	1	-0.181021	0.359258	0.208109	0.179165	0.028944	
MZ22521676	MZ22510548	1	0.475526	0.593338	0.548469	0.580001	-0.031532	
MZ22530769	MZ22500126	1	-1.000000	0.870389	0.741295	0.736790	0.004505	
MZ22528079	MZ22511469	1	-1.000000	0.923993	0.760589	0.731594	0.028995	
MZ22505741	MZ22515339	1	0.700356	0.826912	0.646407	0.756973	-0.110566	
MZ22517274	MZ22511657	1	0.725722	0.924489	0.712984	0.822266	-0.109282	
MZ22523255	MZ22519267	1	-0.665962	0.900343	-0.322958	-0.246416	-0.076542	
MZ22516487	MZ22510076	1	0.298813	0.317098	0.101504	0.308217	-0.206712	
MZ22518537	MZ22509551	1	0.368262	0.795232	0.315549	0.587847	-0.272298	
MZ22510307	MZ22503624	1	0.511037	0.918776	0.593771	0.726233	-0.132461	
MZ22512144	MZ22507166	1	0.913731	0.787687	0.707601	0.823700	-0.116099	
MZ22529730	MZ22512961	1	-1.000000	0.699759	0.667545	0.563778	0.103767	
MZ22520958	MZ22508918	1	0.881982	0.931092	0.811535	0.905835	-0.094300	
MZ22526398	MZ22510784	1	-1.000000	0.917923	0.609883	0.608581	0.001303	
MZ22524660	MZ22509938	1	0.942593	0.228454	0.596186	0.704547	-0.108360	
MZ22505414	MZ22504362	1	0.620660	0.926361	0.634250	0.785904	-0.151654	
MZ22502422	MZ22519388	1	0.588244	0.531030	0.384100	0.563126	-0.179026	
MZ22519383	MZ22518619	1	0.812682	0.929658	0.783003	0.856006	-0.073004	
MZ22522834	MZ22506604	1	0.783788	0.941936	0.769719	0.860603	-0.090884	
MZ22525769	MZ22516932	1	0.542025	0.508695	0.420710	0.517390	-0.096680	
MZ22504910	MZ22519190	1	0.808742	0.456552	0.525203	0.675153	-0.149949	
MZ22508516	MZ22511760	1	0.929080	0.759735	0.738762	0.849700	-0.110938	
MZ22526187	MZ22502194	1	0.816295	0.912555	0.795960	0.867099	-0.071139	
MZ22505055	MZ22509412	1	0.844649	0.922874	0.764143	0.894937	-0.130794	
MZ22527246	MZ22503458	1	0.865055	0.879131	0.742881	0.873792	-0.130911	
MZ22523657	MZ22513413	1	0.947711	0.890286	0.834089	0.918998	-0.084910	
MZ22506359	MZ22525379	1	0.525509	0.916464	0.618286	0.714681	-0.096394	
MZ22502482	MZ22517287	1	0.755713	0.840084	0.622988	0.775962	-0.152974	
MZ22509487	MZ22506893	1	0.688145	0.711981	0.466187	0.700404	-0.234217	
MZ22506158	MZ22518389	1	0.942743	0.843555	0.839683	0.893149	-0.053466	
MZ22504318	MZ22509507	1	0.887165	0.534255	0.552608	0.706186	-0.153577	
MZ22522979	MZ22519283	1	0.917501	0.440686	0.509937	0.672282	-0.162345	
MZ22511521	MZ22521456	1	0.828380	0.375887	0.437383	0.602133	-0.164751	
MZ22523001	MZ22527545	1	0.175915	0.964021	0.309637	0.294131	0.015506	
MZ22500424	MZ22513011	1	0.870801	0.944441	0.829943	0.904465	-0.074522	
MZ22509832	MZ22507345	1	0.945897	0.936452	0.879123	0.941047	-0.061924	
MZ22503813	MZ22503217	1	0.917912	0.933784	0.848350	0.926051	-0.077701	
MZ22504543	MZ22522525	1	0.925156	0.669962	0.663117	0.855558	-0.192440	
MZ22500458	MZ22502558	1	0.900154	0.908953	0.803761	0.904672	-0.100912	
MZ22504929	MZ22507221	1	0.896207	0.951121	0.843316	0.922922	-0.079606	
MZ22518424	MZ22503247	1	0.595254	0.921094	0.613082	0.758174	-0.145092	
MZ22500310	MZ22504204	1	0.779434	0.832488	0.641426	0.803435	-0.162009	
MZ22508851	MZ22505000	1	0.840168	0.826132	0.765756	0.833563	-0.067807	
MZ22503474	MZ22523820	1	0.792096	0.305190	0.405791	0.575693	-0.169902	
MZ22501675	MZ22503888	1	0.922134	0.858240	0.810913	0.890187	-0.079274	
MZ22504066	MZ22522441	1	0.827698	0.908463	0.750825	0.865837	-0.115012	
MZ22513079	MZ22502239	1	0.699216	0.946998	0.727324	0.853012	-0.125688	
MZ22520655	MZ22519372	1	0.837800	0.608940	0.553917	0.718793	-0.164876	
MZ22518282	MZ22504248	1	0.857942	0.171963	0.359324	0.549251	-0.189927	
MZ22500348	MZ22526550	1	0.947182	0.907224	0.849563	0.933003	-0.083441	
MZ22519347	MZ22501971	1	0.957042	0.797638	0.761993	0.867377	-0.105384	
MZ22503352	MZ22530593	1	0.860582	-1.000000	0.708003	0.683384	0.024619	
MZ22505790	MZ22504855	1	0.933196	0.946215	0.876867	0.939705	-0.062838	
MZ22508311	MZ22515075	1	0.663737	0.928883	0.644517	0.796310	-0.151793	
MZ22520456	MZ22501308	1	0.937893	0.892213	0.832332	0.909470	-0.077138	
MZ22522319	MZ22515869	1	0.751171	0.900886	0.689266	0.830432	-0.141166	
MZ22505398	MZ22518450	1	0.845275	0.743208	0.716951	0.820779	-0.103828	
MZ22502578	MZ22522536	1	0.891358	0.245182	0.540534	0.660581	-0.120046	
MZ22520359	MZ22520623	1	0.544596	0.568176	0.332481	0.556386	-0.223905	
MZ22506800	MZ22530873	1	0.804337	0.231117	0.638320	0.726171	-0.087851	
MZ22501145	MZ22509994	1	0.899227	0.645282	0.710985	0.785620	-0.074635	
MZ22519384	MZ22504782	1	0.371194	0.792566	0.425123	0.575860	-0.150737	
MZ22507405	MZ22504255	1	0.339847	0.945837	0.511296	0.642842	-0.131546	
MZ22521303	MZ22530734	1	0.937622	0.857234	0.856021	0.929160	-0.073139	
MZ22503340	MZ22515136	1	0.904345	0.833924	0.779134	0.894285	-0.115151	
MZ22530978	MZ22521597	1	-1.000000	-0.079659	-0.157361	-0.176537	0.019176	
MZ22519234	MZ22516936	1	0.816073	0.669454	0.668399	0.761091	-0.092692	
MZ22514761	MZ22500166	1	0.892427	0.924370	0.814193	0.909239	-0.095046	
MZ22519491	MZ22503882	1	0.516928	0.923917	0.601672	0.736922	-0.135250	
MZ22501124	MZ22501987	1	0.932186	0.915856	0.845623	0.924242	-0.078619	
MZ22500989	MZ22515845	1	0.777220	0.860079	0.644561	0.823524	-0.178962	
MZ22508984	MZ22522851	1	0.820922	0.703075	0.597298	0.765465	-0.168166	
MZ22500468	MZ22508621	1	0.750932	0.875216	0.688557	0.813074	-0.124517	
MZ22517743	MZ22524563	1	0.762128	0.822239	0.685734	0.794688	-0.108954	
MZ22500020	MZ22512742	1	0.952711	0.896355	0.844954	0.925295	-0.080341	
MZ22525245	MZ22501257	1	0.929064	0.933613	0.857952	0.932563	-0.074611	
MZ22515204	MZ22522158	1	0.149813	0.002288	0.036118	0.080968	-0.044850	
MZ22518613	MZ22507122	1	0.353918	0.912803	0.473654	0.647333	-0.173679	
MZ22525322	MZ22510435	1	0.913510	0.665769	0.636593	0.754248	-0.117655	
MZ22500992	MZ22524650	1	0.932728	0.921045	0.849330	0.928444	-0.079114	
MZ22519143	MZ22509338	1	-0.221994	0.898900	0.370240	0.435082	-0.064842	
MZ22501704	MZ22524988	1	0.912537	0.944199	0.852655	0.919133	-0.066478	
MZ22521397	MZ22518721	1	0.921619	0.949798	0.867765	0.935306	-0.067541	
MZ22526716	MZ22530307	1	0.791759	0.882762	0.703998	0.803134	-0.099137	
MZ22526510	MZ22520105	1	-1.000000	0.037829	-0.070574	-0.071416	0.000842	
MZ22517509	MZ22513182	1	0.844360	0.654471	0.589263	0.754690	-0.165427	
MZ22502806	MZ22514358	1	0.512743	0.909225	0.535678	0.705320	-0.169642	
MZ22521917	MZ22507194	1	0.098594	0.810973	0.669652	0.709205	-0.039553	
MZ22518087	MZ22513533	1	0.793799	0.841758	0.694304	0.817093	-0.122789	
MZ22521487	MZ22501958	1	0.943353	0.941939	0.882040	0.942646	-0.060606	
MZ22501716	MZ22523285	1	0.930425	0.879701	0.804740	0.905788	-0.101048	
MZ22503849	MZ22509192	1	0.741872	0.730935	0.516377	0.735874	-0.219498	
MZ22517697	MZ22525532	1	0.927535	0.776793	0.721162	0.883569	-0.162407	
MZ22503058	MZ22524195	1	0.933640	0.453657	0.809786	0.856843	-0.047057	
MZ22517398	MZ22517137	1	0.376806	0.371896	0.226232	0.374526	-0.148295	
MZ22501090	MZ22510857	1	0.893416	0.942893	0.833290	0.918154	-0.084865	
MZ22516680	MZ22520324	1	0.936406	0.771425	0.775153	0.864914	-0.089761	
MZ22501417	MZ22504251	1	0.775325	0.737543	0.601711	0.756434	-0.154723	
MZ22510917	MZ22500287	1	0.832716	0.931839	0.788544	0.879669	-0.091125	
MZ22525708	MZ22522901	1	0.951347	0.044199	0.397553	0.438611	-0.041058	
MZ22503568	MZ22509393	1	0.946274	0.622285	0.653110	0.775753	-0.122643	
MZ22511552	MZ22510496	1	0.940332	0.480229	0.563545	0.723813	-0.160268	
MZ22517207	MZ22523958	1	0.955999	0.947122	0.900615	0.951794	-0.051179	
MZ22516921	MZ22516744	1	0.924127	0.963550	0.891731	0.937268	-0.045537	
MZ22506208	MZ22500728	1	0.894535	0.937203	0.832936	0.916446	-0.083510	
MZ22519774	MZ22530154	1	0.573801	0.944982	0.612853	0.615043	-0.002191	
MZ22500028	MZ22506104	1	0.921703	0.857133	0.818589	0.891901	-0.073313	
MZ22513820	MZ22509760	1	0.751537	0.944336	0.739931	0.862542	-0.122611	
MZ22527106	MZ22524910	1	0.945556	-0.023629	0.778966	0.668646	0.110320	
MZ22502907	MZ22504104	1	0.946849	0.666810	0.678234	0.796059	-0.117824	
MZ22523771	MZ22507228	1	0.711452	0.576821	0.525277	0.646176	-0.120900	
MZ22517334	MZ22525369	1	0.905899	0.539541	0.563426	0.716811	-0.153385	
MZ22527428	MZ22506188	1	0.887270	0.734206	0.647827	0.796565	-0.148738	
MZ22523519	MZ22505089	1	0.915841	0.906274	0.817876	0.910776	-0.092900	
MZ22514729	MZ22504330	1	0.864353	0.948035	0.810584	0.891251	-0.080667	
